"Company Id: ",981," ","Company Name: ","2043733 ONTARIO INC."," ",DBA,"CH LOGISTIX"," ","Effective Date: ",2026-08-22
SITE,NAME,CITY,STATE,PROD,COST,"FEDERAL TAX","STATE TAX","SALES TAX",FREIGHT,OTHER,"TOTAL COST","RETAIL PRICE","YOUR PRICE",SAVINGS
13315,"LOVES #322",Roscoe,IL,ULSD,4.3153,0.2483,0.558,0.36189,0.075,0.011,5.569,5.989,5.569,0.42
10177,"LOVES #758",Sauget,IL,ULSD,4.4118,0.2483,0.558,0.36067,0.0545,0.011,5.644,5.749,5.644,0.105
24040,"LOVES #606","South Holland",IL,ULSD,4.3153,0.2483,0.558,0.46418,0.0762,0.101,5.763,5.789,5.763,0.026
44116,"LOVES #687","South Jacksonville",IL,ULSD,4.4118,0.2483,0.558,0.34681,0.0925,0.011,5.668,5.989,5.668,0.321
44919,"LOVES #798",Tuscola,IL,ULSD,4.3296,0.2483,0.558,0.3632,0.0775,0.011,5.588,5.749,5.588,0.161
13949,"LOVES #351","Utica ",IL,ULSD,4.3153,0.2483,0.558,0.32596,0.062,0.011,5.521,5.749,5.521,0.228
39251,"LOVES #425",WILMINGTON,IL,ULSD,4.3153,0.2483,0.558,0.34098,0.0575,0.062,5.582,5.589,5.582,0.007
30200,"LOVES #770",Wadsworth,IL,ULSD,4.3568,0.2483,0.558,0.39433,0.0947,0.06,5.712,5.749,5.712,0.037
13138,"LOVES #249",Williamsville,IL,ULSD,4.3614,0.2483,0.558,0.43782,0.0625,0.041,5.709,5.689,5.689,0
14203,"LOVES #551",Angola,IN,ULSD,4.3744,0.2483,0.63,0,0.0875,0.01,5.35,5.989,5.35,0.639
14313,"LOVES #394",Demotte,IN,ULSD,4.3321,0.2483,0.63,0,0.0725,0.01,5.293,5.749,5.293,0.456
14115,"LOVES #417",Gary,IN,ULSD,4.3321,0.2483,0.63,0,0.0575,0.01,5.278,5.449,5.278,0.171
16125,"LOVES #729",Goshen,IN,ULSD,4.3744,0.2483,0.63,0,0.0625,0.01,5.325,5.889,5.325,0.564
14092,"LOVES #414",Haubstadt,IN,ULSD,4.5268,0.2483,0.63,0,0.07,0.01,5.485,5.989,5.485,0.504
45195,"LOVES #879",Huntington,IN,ULSD,4.4434,0.2483,0.63,0,0.0708,0.01,5.403,5.859,5.403,0.456
14112,"LOVES #601",Knightstown,IN,ULSD,4.4134,0.2483,0.63,0,0.0725,0.01,5.374,5.889,5.374,0.515
22321,"LOVES #874",Lafayette,IN,ULSD,4.3321,0.2483,0.63,0,0.0845,0.01,5.305,5.789,5.305,0.484
16246,"LOVES #839",Leavenworth,IN,ULSD,4.564,0.2483,0.63,0,0.08,0.01,5.532,5.989,5.532,0.457
14389,"LOVES #323",Marion,IN,ULSD,4.4049,0.2483,0.63,0,0.0625,0.01,5.356,5.949,5.356,0.593
14938,"LOVES #355","Memphis ",IN,ULSD,4.564,0.2483,0.63,0,0.0775,0.01,5.53,5.989,5.53,0.459
11426,"LOVES #876","Michigan City",IN,ULSD,4.3321,0.2483,0.63,0,0.06,0.01,5.28,5.689,5.28,0.409
14316,"LOVES #254",Mooresville,IN,ULSD,4.4134,0.2483,0.63,0,0.062,0.01,5.364,5.789,5.364,0.425
14182,"LOVES #600",Pendleton,IN,ULSD,4.4049,0.2483,0.63,0,0.07,0.01,5.363,5.799,5.363,0.436
14388,"LOVES #319",Pittsboro,IN,ULSD,4.4134,0.2483,0.63,0,0.075,0.01,5.377,5.889,5.377,0.512
