"Company Id: ",981," ","Company Name: ","2043733 ONTARIO INC."," ",DBA,"CH LOGISTIX"," ","Effective Date: ",2026-01-02
SITE,NAME,CITY,STATE,PROD,COST,"FEDERAL TAX","STATE TAX","SALES TAX",FREIGHT,OTHER,"TOTAL COST","RETAIL PRICE","YOUR PRICE",SAVINGS
10409,"LOVES #867",Normal,IL,ULSD,1.9616,0.2483,0.558,0.23336,0.0725,0.091,3.165,3.389,3.165,0.224
14140,"LOVES #750",Oakwood,IL,ULSD,1.9616,0.2483,0.558,0.1736,0.0737,0.011,3.026,3.549,3.026,0.523
13121,"LOVES #529",Oglesby,IL,ULSD,1.9148,0.2483,0.558,0.15845,0.0695,0.011,2.96,3.349,2.96,0.389
40240,"LOVES #880",Olney,IL,ULSD,2.0146,0.2483,0.558,0.20654,0.0666,0.011,3.105,3.589,3.105,0.484
49099,"LOVES #754",Rochelle,IL,ULSD,1.926,0.2483,0.558,0.16304,0.0435,0.011,2.95,3.649,2.95,0.699
18290,"LOVES #775",Rockford,IL,ULSD,1.926,0.2483,0.558,0.19613,0.0362,0.011,2.976,3.259,2.976,0.283
13315,"LOVES #322",Roscoe,IL,ULSD,1.9148,0.2483,0.558,0.17558,0.0714,0.011,2.979,3.749,2.979,0.77
10177,"LOVES #758",Sauget,IL,ULSD,1.921,0.2483,0.558,0.17118,0.052,0.011,2.961,3.339,2.961,0.378
24040,"LOVES #606","South Holland",IL,ULSD,1.9148,0.2483,0.558,0.22423,0.0762,0.101,3.123,3.389,3.123,0.266
44116,"LOVES #687","South Jacksonville",IL,ULSD,1.921,0.2483,0.558,0.16569,0.0851,0.011,2.989,3.489,2.989,0.5
44919,"LOVES #798",Tuscola,IL,ULSD,1.9616,0.2483,0.558,0.17948,0.075,0.011,3.033,3.689,3.033,0.656
13949,"LOVES #351","Utica ",IL,ULSD,1.9148,0.2483,0.558,0.15793,0.062,0.011,2.952,3.299,2.952,0.347
39251,"LOVES #425",WILMINGTON,IL,ULSD,1.9148,0.2483,0.558,0.16831,0.1603,0.061,3.111,3.249,3.111,0.138
30200,"LOVES #770",Wadsworth,IL,ULSD,1.9375,0.2483,0.558,0.18876,0.0947,0.059,3.086,3.789,3.086,0.703
13138,"LOVES #249",Williamsville,IL,ULSD,1.9883,0.2483,0.558,0.20603,0.057,0.041,3.099,3.289,3.099,0.19
14203,"LOVES #551",Angola,IN,ULSD,1.9515,0.2483,0.61,0,0.0875,0.01,2.907,3.879,2.907,0.972
14313,"LOVES #394",Demotte,IN,ULSD,1.9213,0.2483,0.61,0,0.0725,0.01,2.862,3.249,2.862,0.387
14115,"LOVES #417",Gary,IN,ULSD,1.9213,0.2483,0.61,0,0.0575,0.01,2.847,3.319,2.847,0.472
16125,"LOVES #729",Goshen,IN,ULSD,1.9515,0.2483,0.61,0,0.0625,0.01,2.882,3.359,2.882,0.477
14092,"LOVES #414",Haubstadt,IN,ULSD,2.1056,0.2483,0.61,0,0.07,0.01,3.044,3.729,3.044,0.685
45195,"LOVES #879",Huntington,IN,ULSD,2.0023,0.2483,0.61,0,0.0708,0.01,2.941,3.349,2.941,0.408
14112,"LOVES #601",Knightstown,IN,ULSD,2.0308,0.2483,0.61,0,0.0725,0.01,2.972,3.949,2.972,0.977
22321,"LOVES #874",Lafayette,IN,ULSD,1.9213,0.2483,0.61,0,0.0845,0.01,2.874,3.789,2.874,0.915
16246,"LOVES #839",Leavenworth,IN,ULSD,2.1227,0.2483,0.61,0,0.0775,0.01,3.069,3.849,3.069,0.78
14389,"LOVES #323",Marion,IN,ULSD,2.038,0.2483,0.61,0,0.0625,0.01,2.969,3.549,2.969,0.58
14938,"LOVES #355","Memphis ",IN,ULSD,2.1227,0.2483,0.61,0,0.0775,0.01,3.069,4.089,3.069,1.02
11426,"LOVES #876","Michigan City",IN,ULSD,1.9213,0.2483,0.61,0,0.06,0.01,2.85,3.749,2.85,0.899
14316,"LOVES #254",Mooresville,IN,ULSD,2.0308,0.2483,0.61,0,0.062,0.01,2.961,4.149,2.961,1.188
14182,"LOVES #600",Pendleton,IN,ULSD,2.038,0.2483,0.61,0,0.065,0.01,2.971,3.749,2.971,0.778
14388,"LOVES #319",Pittsboro,IN,ULSD,2.0308,0.2483,0.61,0,0.0725,0.01,2.972,4.189,2.972,1.217
14081,"LOVES #633",Plymouth,IN,ULSD,1.9515,0.2483,0.61,0,0.08,0.01,2.9,3.949,2.9,1.049
14228,"LOVES #222","Richmond ",IN,ULSD,2.0308,0.2483,0.61,0,0.0725,0.01,2.972,3.949,2.972,0.977
14351,"LOVES #391","Saint Paul",IN,ULSD,2.0308,0.2483,0.61,0,0.0775,0.01,2.977,4.249,2.977,1.272
52006,"LOVES #664","Terre Haute",IN,ULSD,2.0308,0.2483,0.61,0,0.09,0.01,2.989,3.729,2.989,0.74
